,text,label
12882,活在这平均水准这么高的世界里拉底下限…………,0
12883,神阿你太残忍………………,0
12884,分两天看完了《高地战》，这样的作品拿去申奥真毫无胜算，感情表达方式简单粗暴而且拖沓，把经典战争电影几乎抄了个遍，西线无战事、圣诞快乐、细细的红线、全金属外壳、兵临城下……,0
12885,还是显得很无力。,0
12886,互留礼物的设计是唯一亮点，最后手足相残的感觉做到位了，什么时候能在中国内战电影中见到这种反省？,1
12887,原来你喜欢这个蓝胖子啊 ！,1
12888, 哇哟~~太璀璨了蓝胖子！,1
12889,回复@股民蔡浴久:低调的股神啊[哈哈],1
12890,我的话语正渐渐被你的爱情染上颜色……,1
12891,一切都让你给占了，你占领了一切……,1
12892,我要把一切编成一条无限长的手串，献给你那柔软得赛葡萄的洁白双手……,1
12893,"听柔软时光电台听听一群人的旅行见闻,很不错的,就是这个手机电池太不給力了,什么时候能让我在3G的情况下用一天就好了......",1
12894,今天逛德基，突然一个人猛拍了一下我的头，回头一看竟然是以前暗恋过的学长，再一看，旁边牵着一个姑娘，牵着一个姑娘，一个姑娘[可怜],0
12895,真开心大漠摇剧组就在我们这儿拍！,1
12896,刚才收工去找胡哥聊了一会儿天，真开心！,1
12897,中秋月圆之夜，我找了几个记者，头脑风暴讨论了一个选题，大家感觉很有收获，期待做出来的题材能够按照设想的方式，变成现实。,1
12898,现在办公室就剩下我们几个人，祝福大家：把每晚当成除夕，把十一当成六一，把自己当成十七，生活就像阳光一样美丽。,1
12899,综上：新华社给点力啊，别总不说脏话！,0
12900,加油吧！,1
12901,神啊，保佑我再生一个女孩吧！！,1
12902,脑海中出现各种唯美的画面。[爱心][花痴][花痴],1
12903,哼哼，偶吧们看得好嗨皮，给几包瓜子都可以嗑起来了。,1
12904,忙内的章鱼动作太喜感了，噗哈哈哈哈啊，看得好欢乐！,1
12905,回复@王和平PEACE:真好，就知道你会越来越健康的！,1
12906,爷就是个疯子，就爱大声笑，大声闹，不会含情脉脉，也不会小口吃东西，爷活着舒服自在！,0
12907,你们爱怎么想怎么想！！！,0
12908,你跟8090各种有爱，徐嘉苇戴着白色帽子站在那里，你蹦跶着跑过去抢人家的帽子，闹了一会，被他抢回去后，他蹲在地上看米露她们跳舞，你走过去，手搭在他的肩膀上，还帮他揉肩膀，松骨，两个聊得笑呵呵。,1
12909,[害羞] 姐为了拍你，各种酸啊！,1
12910,我宝贝儿TTTTTTTTTTTTTT最棒了TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT恭喜TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,1
12911,哈哈，以后1250611768都可以稳到我架！！！,1
12912,哈哈[挖鼻屎],1
12913,总认为自己进步的速度太慢，其实积累的过程应该比发展的过程更重要，2011年的新任务就是：稳定事业，为爸妈找姑爷，乐呵呵的过日子，想象在温暖的夏日，穿上性感的红粉花裙子，骑着我的小摩托车去安大略湖边兜风，一切都可以实现，只是必须先越过漫长的冬天而已！,1
12914,厚恩，生活中还是选择做快乐的小妮子！,1
12915,我也喜欢看阿米汗拍的电影。,1
12916,还有未知死亡也好看,1
12917, 印度或许很多方面都比不上中国这个潜在的对手，但是在电影的开放度方面，显然比中国好的太多，如果你看腻了好莱坞式的喜剧，不妨看看这部来自印度的电影，相信会留下一点反思,1
12918,"我已经预感到即将发生的事情,不远处遗憾正在接踵而来的上演,如电影般常有的悲催一幕,我站在病床前,他用迷茫空洞的声音问我:""你是谁?",0
12919,关于微博，我说的所有语言都是自己的个人感悟或瞬间想法，我不是伟人，更不是救世主，你觉得你自己很牛X，就别昧着自己的良心说些一面吃鱼翅一面拉屎，冠冕堂皇的话，有本事你让地球别地震，有本事你让动车别出事，有本事你让小悦悦生存下来，有本事你别嫖娼，有本事你做超人，哪里有难你去哪里[鄙视],0
12920,否则这些法官对犯罪事实的认定（怎么算的368万）以及量刑（无期）成为判例并具有法律效力的话，影响真是坏到极点了！！！,0
12921,嘿嘿嘿嘿！,1
12922,看了有感触就好呀！,1
12923,吓死。。。,0
12924,  打开微博36条@，神马情况~城哥啊~~这图拍得哈嗲~够壮观！,1
12925,绝对重口味美剧：《1000种死法》 这个节目里的死亡案例都是真人真事，大部分是以案件重演的方式呈现给观众，有少部分则是实况录像，一集大概20来分钟，包含5、6个死亡实例，有恐怖的，有离奇的，有倒霉的，也有很笨蛋的，而且每个案例都会请来不少相关学者做专业解说，深入分析死因，知识性很强。,0
12926,今天是个好日子。,1
12927,祝余列刚先生和李彩小姐一对新人，在今后的人生旅途中，无论贫富、疾病、环境恶劣，你们都要一生一心一意忠贞不渝爱护对方，永远心心相印、白头偕老，美满幸福，早生贵子。,1
12928,一到跟母亲有关的日子就黯然。,0
12929,[做鬼脸],1
12930,我都很多年不吃小龙虾了，据说是转基因的，反正名声不太好，不过也不是每天吃，偶尔吃一次没关系，再说了，咱国人百毒不侵，龙虾算啥啊？！,0
12931,尼玛啊！！！！！！！,1
12932,宫殿弄那么好看是要闹哪样啊！！！！！！！！！！！！！！,1
12933,记录电影做这么华丽是要闹哪样啊！！！！！！！！！！！,1
12934,随便截的几张每个角度都很完美是要闹哪样啊！！！！！！！！！！！！！,1
12935,萌的心肝儿颤不想去睡觉了很苦逼啊！！！！！！,1
12936,闹太套啊！！！！！！！！！,1
12937,这些老外哥们中文说得贼好，呵呵，说谢谢、买单，一点都不含糊。,1
12938,mua该该！,1
12939,你也是为数不多睡过我床的苞谷挖~~[嘻嘻][嘻嘻],1
12940,  麦子生日快乐~~继续快乐继续2~~年年VIP~~,1
12941, @麦子粽小葱 二饼专业者生日快乐！[哈哈],1
12942,昨晚无意中看到前几年演的一部戏、自己把自己吓着了、当时不感觉、也用心投入、怎么看 起来那么差呢！,0
12943,还要特别祝所有的双鱼新年快乐，敏感的鱼儿，生活会爱你，希望你也能用柔软的心去爱生活，可以哭也要笑，我们是没用的双鱼[泪]，我们更是坚强的双鱼[手套],1
12944,最近好像我有很高的关注度嘛~ 希望多@ 下我，让我知道外面发生了什么事。,1
12945,不过我一向兵来将挡水来土掩，总是有办法的~最多我们手拉手拉成人墙，还怕挡不住？！[握手],1
12946,呀呀呀！！,1
12947,今天来上班因为忘记顶闹铃，跑迟到就往小区小道过 竟让惊现G55 妈呀 这个小破镇 还是挺有钱的 劳斯莱斯 都有啧啧 车开太快 忘记拍照了,1
12948,祝福所有失去他（她）后得到他（她）的人坚强、幸福！！！,1
12949,非常感谢 @梦想与燕姿 童鞋，由于仓库发送有误，多发送了两件TEE，她通过私信告知我们此事，十分感动！,1
12950,当我们都老了，年华不再，我要和你回到这里，守着高高低低的梯田，春种秋收，夏忙冬闲。,1
12951,我们不再有梦想，也不再悲伤，我只会牵牛放马，你只会埋炉煮饭，没有汽车和洋房，只有粮食和蔬菜。,1
12952,最近总是被工作的电话频频骚扰，早上响，下午响，晚上响，半夜三点还响，还让不让人活了...,0
12953,忙完这阵子，我要好好休息一下，得琢磨琢磨去哪里旅游，当个优哉游哉的驴友~~~[馋嘴],1
12954,感谢妈妈给了我生命和健康，让我有幸此生有这么多可爱的家人，纵使我是再平凡不过的普通姑娘，在您眼里我也是永远的独一无二和不可取代。,1
12955,爱您，妈妈！,1
12956,一辈子陪着我！[张嘴][张嘴][张嘴][张嘴][张嘴][张嘴][爱心发光][飞吻],1
12957,工作人员态度好好哦~,1
12958,对小动物很有耐心的~,1
12959,我一听，震精了。,0
12960,这问题太有艺术性了，不得不服啊。,1
12961,7:55分已经到学校啦~ 就因为要食早餐，喉咙吞口水痛到爆，搞到剩系买佐糯米鸡同皮蛋瘦肉粥咋[可怜],0
12962,看看只公布价格的投连险是个神马收益情况，一年连份报告都不给看的呐，有木有，有木有。,0
12963,哪个龟儿子在管理这笔钱，稳赚管理费和买卖差价呐，坑爹呐，有木有，有木有,0
12964,再来一张，各种美！！！！！！！,1
12965,。。。你介个孩子呀，勇于认错屡教不改~ 快去睡了哈，乖~~ 晚安，好梦~~[摸头][热吻][右抱抱][月亮],1
12966,恐惧的今天，小心我的肝，小心我的胃，小心我的心，小心我的肺，昨天已喝醉，今天接着累，不想再喝了，我已经吐勒。,0
12967,真的有点不舍的！,0
12968,不过幸好还有玉姐姐啊！,1
12969,继续努力！！！！[太阳],1
12970,哈哈，美女帅哥不是在头像里吗？,1
12971, 这就是传说中的帅哥与美女？[花心],1
12972,今天是愚人节，大家开开心心的做一次愚人吧。,1
12973,放弃一切不愉快，乘势洗净肮脏和阴暗，快快乐乐和你的朋友度过愚人节这可爱的节日，像婴儿一样纯和傻。,1
12974,祝愚人快乐,1
12975,真理小姐还补充说，《三国》多有智商啊，干嘛不要求读《三国》？,1
12976,其实很同情真理小姐。,0
12977,她更喜欢《贞观政要》、《商君书》，最近又开始感兴趣《资治通鉴》,1
12978,不管多久没见面， 我们彼此都还是老样子，脾气差 ，说话大声， 不注意仪表，可是永远笑的那么开心。,1
12979,其实所谓的好朋友就是这样，无论在哪里生活多久，许久不见后再相聚也不会尴尬，那么的轻松自然，会为你的伤心而心疼。,1
12980,从现在开始做一只淡定的小兔兔，话说今早难得有帅哥morning call...,1
12981,温暖的一天开始！,1
12982,十月一日了，中国生日快乐，现在离臻骑五周年还有28天，搞什么活动呢？,1
12983,上次盘山比赛反应不错，不过好多高手没有参加，那么让我们再来更精彩的，10月23日第一届臻骑三洲田爬坡赛，等待你的参与，奖品更丰富哦,1
12984,中国在纽约推出「2011中国电影文化周」，虽然斥资大肆宣传，但17日首演当天在林肯中心Walter Reade剧院放映《建国大业》，竟然连一名观众也没有，即使主办单位也无人去观赏电影，成为此间华文媒体间的笑谈。,1
12985,中国达人秀北京招募站第二场海选，Bj2018号Ck舞团于子昂6岁，为他们加油！,1
12986,[眨眼][眨眼][眨眼]加油！,1
12987,[给力] 预警  成绩逼死了孩子.,0
12988,奖金使老师不择手段.,0
12989,对自己身材还不满意的雷凯欣，现场表示对自己的身材一直不满意很没自信，按摩完后感觉瘦了，直说真的很神奇,1
12990,[good][赞][太阳] 千万别当怨妇，昨天已经过去，美好的明天期待着每一个热爱生活的你@张梓琳:不要整天抱怨生活欠了你什么，生活根本就不知道你是谁。[赞],1
12991," 如果某一天,我也能这样把酒问青天,多好.",1
12992,多谢82姐姐！,1
12993,我会二继续并专业着！[酷],1
12994,  @麦子粽小葱 二饼专业者生日快乐！[哈哈],1
12995,腾讯：一直在模仿，从未被起诉；,0
12996,迅雷：一直在吸血，从不管用户；,0
12997,暴风：一直在流氓，从 未被抓住；,0
12998,瑞星：一直在娱乐，从来不杀毒；,0
12999,360：一直想收费，从来都不敢；,0
13000,政府：一直在调控，从来没当真,0
13001,可能一直有父亲陪伴的女儿都会觉得自己很好很强大吧，哈哈。,1
13002,被小黄气到得哭笑不得。,0
13003,你用美背艳惊四座。,1
13004,但你要知道我在远方挂记着你呢TT我羡慕你们每一个去现场的人我要诅咒你妹每个人上称多十斤！！！！！[泪],1
13005,Pop女王麦当娜巴黎拍摄电影《W.E.》，女儿Lourdes和两个养子David Banda和Mercy James皆到拍摄片场探班，力挺母亲！,1
13006,我不介意迁就你，我可以一直抬头仰望你，只是，你真的，从来都不看我吗。,0
13007,你知道没有回应的等待有多辛苦吗。,0
13008,我曾经多少的炽烈，最终还是被你耗尽了。,0
13009,别说我很好，我很好为什么你不要。,0
13010,经人提醒查了那么一下话费，最近三个月烧给联通的钱有移动的五倍贵~屌丝还是用wifi吧，不要3G了[泪],0
13011,包括我在内的所有普通民众，对这次核电站事故的影响，怀有恐惧心理，希望政府能在各大强势媒体上让真正的专家解读一番，从而打消人们的疑虑，或者教会人们面对影响的方法。,0
13012,看看当下的现实：从政当官的——立即腐败；从商经营的——毫无信誉；从文从教的——没有理想和信仰!！,0
13013,尤其是知识精英的精神失守[抓狂] [抓狂][抓狂] [抓狂] [抓狂],0
13014,从我妈那儿拿了一点瑶柱，今晚煲了瑶柱白粥，多加了一条史云生浓醇高汤，一点盐也不用加，味道真的很棒！,1
13015,再煎一盘韭菜煎饺，完美的晚餐！[馋嘴][馋嘴][馋嘴],1
13016,昨天拍戏时林峰问我，你怎么不穿保暖裤，我说一会儿拍完啦，不穿啦，他说一会儿也不行，果真昨天晚上开始感冒了，哇...哭！,0
13017,我感激曾经有你也不错。,1
13018,呃，果然，现在热情投奔传统媒体而来的，还真是富二代居多啊。。,1
13019,哈哈 真的很清爽 好看 拍的也好,1
13020, 猛一看还以为大白菜做的裙子，哈哈。,1
13021, 美的呀 好像闻到草得香味,1
13022,★惊世骇俗啊！,1
13023,其实，顺着这个创意，不仅公园的长椅，可以反印上广告，公交车上的座椅，地铁里面的座椅都是不错的广告模型啊。,1
13024,和哈哈哈哈哈哈哈哈哈哈哈哈哈哈！！,1
13025,可怜的杰瑞 你被你恶毒的老妈给恶搞了！！,1
13026,哈哈哈哈哈哈哈哈哈 妇女你丫忒坏了！！[哈哈],1
13027,也会想到自由落体（虽然他本来就是我们伤不起的脸着地的天屎） 呵呵呵呵呵,1
13028,现在，我连呼吸都是苦的[泪],0
13029,传奇！,1
13030,在今天公布的C-NCAP广汽传祺在6款车中以48.8分排名第一，远超45分的五星碰撞水平，在C-NCAP历史上得分排名第五，也是中国自主品牌第一得分，超过了华晨宝马、奥迪A6、北京奔驰等等。,1
13031,广汽传祺也为中国创造树立了被动安全新标杆。,1
13032,终于不能忍受慢慢等待的煎熬，换掉了用了一年多的摩托XT800，改用HTC A9188，这是移动的定制机，800兆的速度就让所有程序瞬间开关，一个字，爽。,1
13033,唯一的遗憾，1400毫安的电池太不给力了，玩三四个小时就完蛋了，不过配上个一万一的外置电池，也能随时无忧，而且移动3G用的人少，上网速度那叫一个快。,1
13034,上次心情茫然忐忑又略带点忧伤，这次却是满足和对未来的期望...,1
13035,我真想把我右手给剁了- =丫丫丫丫丫丫的，你现在生个毛，现在又不冷，你丫的零下的时候你不生你给我现在生，去你丫的。,0
13036,给姐滚远远的，有多远给我滚多远。,0
13037,冻疮啊，你世界上最远的地方在哪里你就给我滚哪里哦。,0
13038,今晚加油~~最近的食物啊食物啊食物~~~都是美味。,1
13039,恩。。。,1
13040,有口福的孩纸是有福气滴。,1
13041,国安今日水滴走，遭遇几万津门狗！,0
13042,场边犬吠啼不住，全靠萎疯带头吼！,0
13043,李萎疯小疯狗儿，国安牵丫鼻子走！,0
13044,萎疯狗真有面儿，你丫面子当屁垫！,0
13045,缺逼陈涛真是妖，拽着裁判耍闷骚！,0
13046,于大宝和李本舰，这俩二逼都缺练！,0
13047,爹是皮来娘是馅，揍出一屉杂种串！,0
13048,@Ninababy88 刚到机场接到我们家亲爱上海归来的ritar 她依然会辣到几尺..,1
13049,沙发位置也是如此，一定要注意。,0
13050,有些故事自己说来轻描淡写 别人做来惨绝人寰 比如今天这拍摄 只为半张大的配图 模特两也被折腾得够呛 我不是处女座 但要为处女座的客户服务 能不尽着方儿法儿好好做么,0
13051,[疑问] 昨天在家这点已经困死了~就怪这个坑爹Offenbach啊！！！,0
13052,为啥你的Studienwunsch要手写啊！！！[泪],0
13053,用不好popsub！！！！！！！！！！！！！！！！！！！！！！！！！,0
13054,抓狂！！！！！！！！！！！！！！！！！！！！！！,0
13055,"但现 实往往是狠残酷的,我为伱付出嫩么多,却没有的到回 报.",0
13056,今天是3月15日良心喂狗节，祝大家节日快乐！,0
13057,养宠物的朋友注意今天不要随意带狗出门，以免误食良心引发拿耗子、急跳墙、仗人势、吐象牙、看人低等不良反应，良心已经喂狗的朋友请服用皮革奶、镉大米、药火腿、人造蛋、地沟油、纸腐竹、增稠蜜、铝馒头、避孕鳝搭配的养心套餐，看看良心还能不能长出来！,0
13058,花朵单肩装饰，白色的连衣裙让大S看上很有女人味！,1
13059,银色的罗马高跟鞋，圆球吊饰耳饰单带，个性十足，有非常抢眼！,1
13060,"这样没脸见强强啊,俗话说：头可断,发型不可乱！",0
13061,"你炒K线年线,权贵们炒内线.",0
13062,这么多年哪一只题材股不是在消息发布前就有巨资潜入？,0
13063,哪一只暴涨股不是在利好宣布之前突然疯涨几个甚至十几个停板？,0
13064,我想，只有等到美国人晚上睡觉莫名其妙家却被拆，老人被打，丈夫被精神病，孩子被劳教时，他们才能理解了...,0
13065,兄弟我讨厌吗？,0
13066,兄弟我讨厌的话我可以马上消失！！……,0
13067, 小时候特别想穿芭蕾舞裙，希望有一天在电影梦里翩翩起舞~~ [可爱],1
13068,哈哈，刚才小试了一下，打中一个远处的小西红柿[偷笑]哈哈，射击即将成为我下一个挑战！,1
13069,我很烦到现在还没解决完…,0
13070,"直到我打开窗帘,看到养了多年的虎皮鹦鹉,安静地躺在笼子里……",0
13071,好难受。,0
13072,"再见,我的精灵般的小鸟,你乖点到另一处,等我来做你的宠物。",0
13073,你妹我是有多喜欢银饰品！！！！,0
13074,快打住刷淘宝的手啊啊啊啊阿啊！！！！！！！！！！！[泪][泪][泪][泪][泪][泪][泪][泪],0
13075,有图为证杂种多!,0
13076,"今天又个杂种跟我说,日本首先参拜靖国神社,就和中国国家主席参拜人民英雄纪念碑一样!",0
13077,"(不知廉耻)我真是又一次被杂种雷住了,要说中国人去他国残害几千万老百姓,还大屠杀还细菌战等变态手段,回来叫我去祭拜他,我一把火烧了它,中国是因为战乱没有详细记录死难者值得检讨可战乱是鬼子带来的",0
13078,这周花友抱一老爷请客，安缦颐和；在这里吃的不是菜，是那皇家花园的气派，用安缦的话来说：是奢华的低调：）估计抱一老爷没吃饱，因为最后又加了两份叉烧包~~~,1
13079,哈哈，今天很开心。,1
13080,春季踏青好去处，上海欢乐谷等你一起来！,1
13081,上海欢乐谷的送票大行动马上要开始咯，大家尽请关注，谢谢各位捧场啦~~~,1
13082,发张我超级喜欢的小萝莉：,1
13083,苹果妹自从转到这个幼儿园以后，午睡一直不好，基本上就不睡，但是，她不打扰别的小朋友，就一个人在床上玩，但是刚才她和我说，今天被体罚了，罚到操场去跑步了。。。。,1
13084,尼玛，明天到幼儿园去交涉。。。。。,0
13085,好嘛，大红！,1
13086,吓了我一跳！,1
13087,这个世界怎么了。,0
13088,在体育西疯狂找厕所，最后很不情愿走进了美容美体医院妇科解决了燃眉之急。,0
13089,政府为什么不在地铁站做几个厕所？,0
13090,哪怕是流动的也好；为什么就没人发明自动排尿装置呢？,0
13091,我们每人捐给李连杰一元基金会的人一元们应该果断买流动厕所amp;有脚的垃圾箩。,0
13092,只因建屋是苏州本土最大的房地产公司，他们态度强硬不愿索赔，他们垄断了mt，不给曝光，希望看到的朋友能帮忙转帖，让更多人看到，黑心的开发商！！,0
13093,说说买票回家这闹心事吧，国家真的在努力为老百姓服务，可不知道怎么地老百姓总也在窗口买不到票，更多的票却在黄牛党手中随要随给，这里到底有什么样的利益链条，到底有什么样丑恶的关系，西宁买西藏的车票在旅游季节一票难得，但在黄牛那里只要你加钱要多少人家都能给搞到，问问铁路局这到底是什么了,0
13094,在家里目睹雷劈人全过程，令我太tm的手痒了，多想下去做稿子啊，可惜，困在家里出不去，快水平考了，5555555~手好痒,0
13095,[偷笑][偷笑] 今晚越策，校园突袭哟[鼓掌],1
13096,一进病房，已经有几个病人了，刚躺上床，就有小护士拿了几支温度计来让我们量体温，我把体温计含在嘴里玩起手机来，顺势看了一眼旁床的几个人，只见他们齐刷刷的脱下裤子，慢慢的把温度计塞进菊花，我的心里突然涌起蛋蛋的忧伤。,0
13097,你说我怎么能忘记呢！,0
13098,看韩国的偶像歌舞表演感觉乱七八糟的一团，虽然手舞足蹈，但是歌和舞咋就那么分裂呢，还不如分成两个部分，要么听歌，要么看他（她）跳舞，最近几年发现台湾也变成这样了，这两年发现大陆也变成这样了！,0
13099,再去看美国的表演，从MJ开始觉觉得，人家的舞台表演就那么搭配和谐，我们干嘛不学学人家好的东西！,1
13100,娘的。,0
13101,从不爱出头不知为何这么想抓住英语课机会介绍我姑娘。,0
13102,当活体广告是不是有瘾啊？,0
13103,你删《火把》并派人威胁，我忍，因你是上级部门；你删《中国人为什么没安全感》，我又忍，因我只是写字之人，并不想当义军；你删《这是一个奇迹》，我还忍，因不删才是奇迹…,0
13104,昨天你又删光诚的《村》，我决定忍无可忍，因所谓中国奇迹，就是人们的默不作声，养成你的目空一切。,0
13105,都为女主死了，悲催的。。。。[衰],0
13106,从北京飞香港，居然在飞机上偶遇 @刘忻 ！,1
13107,看着你每天[狗][狗]遛着狗狗，帮它处理便便[跑]、洗爪子[听歌]、喂食[粥]，爱屋及乌[一箭穿心][一箭穿心]也许就是这个感觉。。,1
13108,也许你已经对我无从下手[emoji][emoji][emoji]，却又不得不享受折磨。。,1
13109,不过你和孙乐哥一点也没有不开心，还是那样亲切的配合演出，真的，谢谢你们。,1
13110,明早计划挑战京通公交车道去，后风挡贴个牌子，上面写上：尼玛的公交车道，哥伤不起啊！！,0
13111,拉风吧~~！,1
13112,[奥特曼],1
13113,在这个坑爹的夜晚= = 咱家就不掺和了。,0
13114,随便换个门板神马的（喂！）,0
13115,各种坑爹搞笑的门板啊~,0
13116,于是乎快快乐乐的过吧，表白的还是得表白是吧﹁_﹁晟敏偶吧撒狼黑~（咳……）,1
13117,花好月圆，我愿在这美丽的花好月圆夜与你相依相随，矢志不渝~[害羞],1
13118,擦!!!,0
13119,有困难找民警就TMD是P话!!!,0
13120,梦到了一只独眼的怪马兽，它一直在陪着我穿越多重空间的重复转换，当我们要从一个方格里会面时，我害怕我会吓到它，因为，我有两只眼睛。,0
13121,刚才和同事聊天 他女儿哭着回来了 　　原来最近院里来了个串亲戚的小男孩 很喜欢同事的女儿 和她玩得很高兴 还送她小玩意 但她的闺蜜劝她不要理他 也不要收他的东西 她照办了 　　结果现在发现闺蜜和男孩在一起高高兴兴的 手里拿着本来属于她的小礼物 　　很俗套吧但问题是这是一帮四岁的孩子啊,0
13122,No.4 amp; No.5 小树 猫头鹰 今天第一次用专用橡皮，之前用的是文具店买来的普通橡皮，同样的印台，印出的效果确有差别，刻时的手感也不同，舒服。,1
13123,另外，AK-3真是神器！,1
13124,我比夫人晚到家，回家后，夫人说小舅子的案子剩余的4万余元交通事故赔款已到帐，至此，小舅子的案子彻底结束了，我心里也踏实了。,1
13125,把我吓出了一身汗，看来千万不要与出租车亲密接触啊。,0
13126,听完这句话，她拿筷子的手颤了一下，过了这么多年，还是不能忘了他。,0
13127,其实不是不抬头，也不是饭好吃，只是害怕看他，怕想起那段时光。,0
13128,在吉林丰满一农家饭庄，上的第一道菜，客人们坐在炕上，阳光透过窗户，白花花的，感觉很惬意。,1
13129,哈哈.....,1
13130,真CUTE....倒是真的..,1
13131,哎，为了钱什么都敢骗，连纯洁艺术都造假，还有真的吗？,0
13132,钱江晚报：[恐怖！,0
13133,看书，藏书，乐趣无穷呢！,1
13134,泥马做了一晚上微积分，概率统计，可愁死我了！,0
13135,醒了就憋气，又睡不着了，闭上眼都是微积分！,0
13136,哪有这么折磨人的啊，梦见界缺德玩意儿[泪][泪][泪],0
13137,出发啦.,1
13138,我的亲爱的们.,1
13139,预祝我的转型成功吧...,1
13140,——韩寒 (说到偶的心坎里了[泪] ，不喜欢学数学的同学一定要顶哦),1
13141,没人买，看它还这么贵不！,0
13142,说白了，还是姐你不差钱！,0
13143,哈哈哈！,0
13144,外国李子好吃不！,0
13145,你们非让人家出来！！！,0
13146,玩具高约30厘米哦！,1
13147,情侣版的哦！,1
13148,好似加多88蚊就可以获得呢套完美公仔！,1
13149,大家记得留意咯~~无论送好友还是给自己，都是超抵的选择！,1
13150,哈哈，周末就要去参加韩国caffe bene和中企投资集团合作的签约仪式啦~~,1
13151,我爱caffe bene~,1
13152,榜样的力量无穷大，一个中学生，尚能坐言起行，我做犬儒久矣，从这刻起，做一个公民！,1
13153,摄影师Jesse Estes用黑白照片表现清晨美景，耐看！,1
13154,构图、光线都足够美，强烈建议点开大图，送给早起的你。,1
13155,妹纸哦~姐姐我今年也18岁了，也曾有过和你一样的疑虑，但是后来仔细想想，即使有一天小哇真的离开了演艺圈，我也相信他会用另一种方式坚持着他的梦想，而我也会继续默默地支持他，我相信你也会这样选择的，对吗？,1
13156,当初看SK的时候就觉得秘奇灿熙不会长残的TVT现在一看这孩子果然是……,1
13157,很贵气啊，长的真的是很贵气=皿= 图fr韩博,1
13158,杂志没用这两个造型，可是我很稀饭：）我还从来没穿过这么严肃上班的衣服那。,1
13159,像人事部的，得罪我我让你立刻退休[哈哈],1
13160,呜呜呜呜！,0
13161,上台帮男生打领带还说没什么，但是居然被主持人叫上去玩第二论游戏就超级郁闷！,0
13162,居然要被男生背着抱着咬菠萝，超级糗的，好讨厌吖！,0
13163,真的超级想在台上找个洞藏起来,0
13164,是不是也太废了点。。。,1
13165,核危机在继续升级，让人揪心。,0
13166,天皇出来讲话说明事态非常重大。,0
13167,后面那句话更是惊心动魄啊！,0
13168,愿神保佑众生平安！,1
13169,昨儿听了一个真实的段子：一个北京城著名的老圈子（圈子意为5、60年代美女太妹）过60岁大寿，于是全北京60岁上下的老流氓们都去了……,1
13170,当年无数人为之碴架的美女已经坐了轮椅，当年碴架的顽主们也已两鬓斑白，满席白发，姐真的成了传说。,1
13171,看到图片的时候，你是不是也大吃一惊——难道还有厨房版瑞士军刀？,1
13172,其实这是一款瑞士军刀样式的厨具、餐具收纳盒，放满了刀叉勺铲的收纳盒看起来还真像打开的瑞士军刀呢！,1
13173,其实，我最心怡的电台模式是深夜电台。,1
13174,很简单，因为一人得道，鸡犬升天，因为无所畏惧，所以肆无忌惮。,0
13175,官商威逼利诱，美女投怀送抱，下属歌功颂德，权利毫无监管，你还能坐怀不乱，两袖清风吗？,0
13176,名利场，游戏也罢！,0
13177,一觉醒来，发现方便面涨了，利息涨了，汽油涨了，衣服涨了，柴米油盐涨了，大米鸡蛋涨了，旅游景点涨了，连烟酒也即将涨了…,0
13178,除了工资，身边的一切几乎都涨了，但是我们依然需要坚强的活下去，因为墓地现在也涨了。,0
13179,我就纳闷了，你还有脸活着！,0
13180,哈哈哈哈哈哈，恍惚中还在想：我啥时候还买过这花纹的被罩？[嘻嘻][可爱],1
13181,知心，永远的温暖,1
13182, 志愿者，赞！,1
13183, 志愿者的团队是一个温暖的，积极的团队，带给我力量。,1
13184,我在想老师说的细节，导演组说的情感，并不是压力大，而是在这个舞台上跳支慢舞，是我小小的心愿。,1
13185,很灵异，很惊梀，很暴力！,0
13186,试完 我彻底崩溃。。。。,0
13187,我反应一向很迟钝哈~~嘿嘿~~加油加油加油~~~明天要破釜沉舟的奋战哈~~~为了你·我这个胆小菇都变成不怕死不怕毒的大蘑菇；啦~~~~~！！！,1
13188,你看在我越来越堕落的份上也要给我争口气撒~~~~~~~~~~,1
13189,同学答：画脸用。[哈哈],1
13190,我的朋友老郭一家去了埃及也不知现在情况怎么样儿了不过他们是全家三口去的到哪儿都是过年那也就只能在此祝福他们能在异国他乡过一个十分有特色并且意义深远的春节了。,1
13191,草泥马的贱房东，停电停水无数次还收100多的水电费，有木有？,0
13192,草泥马的房东，自己家用水我们水表在转，有木有？,0
13193,草泥马的房东，要不是打电话给供电局问你狗B的还要涨电费，有木有？,0
13194,老子出差半个月回来收90的水电费，有木有？,0
13195,赚黑钱买棺材？,0
13196,有木有？,0
13197,还好B意思说要住就住不住就搬，草泥马贱到家了！,0
13198,回头生个排！,1
13199,哈哈哈哈,1
13200, 不错，可以借鉴,1
13201,今天看新闻，报道我们甘肃文县截留亿元地震重建基金，灾民新房成危楼，看到这则新闻我的心真的无法平静，而当地政府却耗巨资搞亮化工程，我就不明白什么是亮化工程，老百姓都受灾受难居无定所，举国上下炎黄子孙同舟帮助，到头来是什么亮化工程而难民不能入住。,0
13202,文县的政府一帮王八，真TMD的不是东西。,0
13203,南航的航班真的不是一点惊悚，刚收到短信，原本25日晚上9点的航班取消都并到了晚上10点的。,0
